OrderID,Date,DateKey,Year,MonthNumber,MonthName,Quarter,Category,ProductKey,Product,RegionKey,Region,Units,UnitPrice,UnitCost,DiscountRate,SalesAmount,CostAmount,Profit
ORD-20231026-01263,2023-10-26,20231026,2023,10,Octubre,Q4,Accesorio,9,Teclado,13,Sur,5,95.15,63.07,0.22,371.08,315.35,55.73
ORD-20231013-01283,2023-10-13,20231013,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,6,672.72,509.76,0.09,3673.05,3058.56,614.49
ORD-20231022-01383,2023-10-22,20231022,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,11,Norte,8,666.69,531.59,0.11,4746.83,4252.72,494.11
ORD-20231002-01420,2023-10-02,20231002,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,10,Este,10,1712.33,1147.89,0.3,11986.31,11478.9,507.41
ORD-20231008-01462,2023-10-08,20231008,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,13,Sur,7,802.27,580.65,0.22,4380.39,4064.55,315.84
ORD-20231006-01475,2023-10-06,20231006,2023,10,Octubre,Q4,Accesorio,2,Cargador,11,Norte,8,103.73,69.69,0.15,705.36,557.52,147.84
ORD-20231016-01511,2023-10-16,20231016,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,5,779.78,585.74,0.16,3275.08,2928.7,346.38
ORD-20231002-01540,2023-10-02,20231002,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,13,Sur,10,935.14,730.65,0.11,8322.75,7306.5,1016.25
ORD-20231021-01554,2023-10-21,20231021,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,13,Sur,4,635.21,477.35,0.01,2515.43,1909.4,606.03
ORD-20231006-01557,2023-10-06,20231006,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,13,Sur,5,1203.54,808.43,0.29,4272.57,4042.15,230.42
ORD-20231013-01571,2023-10-13,20231013,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,11,Norte,13,358.31,233.49,0.19,3773.0,3035.37,737.63
ORD-20231019-01577,2023-10-19,20231019,2023,10,Octubre,Q4,Accesorio,1,Audífonos,10,Este,4,149.63,92.89,0.16,502.76,371.56,131.2
ORD-20231020-01646,2023-10-20,20231020,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,8,652.34,502.12,0.1,4696.85,4016.96,679.89
ORD-20231002-01662,2023-10-02,20231002,2023,10,Octubre,Q4,Accesorio,1,Audífonos,13,Sur,10,70.38,42.78,0.16,591.19,427.8,163.39
ORD-20231004-01668,2023-10-04,20231004,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,13,Sur,4,794.37,596.35,0.0,3177.48,2385.4,792.08
ORD-20231015-01677,2023-10-15,20231015,2023,10,Octubre,Q4,Accesorio,9,Teclado,11,Norte,12,113.08,85.81,0.25,1017.72,1029.72,-12.0
ORD-20231020-01683,2023-10-20,20231020,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,13,Sur,5,1529.18,934.46,0.04,7340.06,4672.3,2667.76
ORD-20231026-01733,2023-10-26,20231026,2023,10,Octubre,Q4,Accesorio,2,Cargador,13,Sur,7,120.58,82.95,0.06,793.42,580.65,212.77
ORD-20231005-01739,2023-10-05,20231005,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,11,Norte,11,1101.48,795.43,0.26,8966.05,8749.73,216.32
ORD-20231020-01755,2023-10-20,20231020,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,9,311.7,233.21,0.02,2749.19,2098.89,650.3
ORD-20231006-01815,2023-10-06,20231006,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,10,Este,5,450.08,349.0,0.12,1980.35,1745.0,235.35
ORD-20231019-01816,2023-10-19,20231019,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,12,Oeste,7,1316.34,789.86,0.22,7187.22,5529.02,1658.2
ORD-20231006-01827,2023-10-06,20231006,2023,10,Octubre,Q4,Accesorio,1,Audífonos,12,Oeste,7,86.33,57.48,0.05,574.09,402.36,171.73
ORD-20231012-01834,2023-10-12,20231012,2023,10,Octubre,Q4,Accesorio,2,Cargador,11,Norte,5,81.31,59.06,0.23,313.04,295.3,17.74
ORD-20231006-01846,2023-10-06,20231006,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,12,Oeste,8,1820.72,1282.54,0.02,14274.44,10260.32,4014.12
ORD-20231005-01883,2023-10-05,20231005,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,12,Oeste,8,784.04,494.92,0.28,4516.07,3959.36,556.71
ORD-20231013-01894,2023-10-13,20231013,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,4,536.68,424.19,0.26,1588.57,1696.76,-108.19
ORD-20231022-01913,2023-10-22,20231022,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,8,718.2,431.76,0.2,4596.48,3454.08,1142.4
ORD-20231031-01929,2023-10-31,20231031,2023,10,Octubre,Q4,Accesorio,9,Teclado,10,Este,8,35.98,23.61,0.07,267.69,188.88,78.81
ORD-20231021-01968,2023-10-21,20231021,2023,10,Octubre,Q4,Accesorio,9,Teclado,10,Este,11,105.17,79.85,0.1,1041.18,878.35,162.83
ORD-20231022-02015,2023-10-22,20231022,2023,10,Octubre,Q4,Accesorio,9,Teclado,12,Oeste,7,10.48,7.19,0.05,69.69,50.33,19.36
ORD-20231007-02087,2023-10-07,20231007,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,4,1271.43,977.48,0.28,3661.72,3909.92,-248.2
ORD-20231010-02088,2023-10-10,20231010,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,11,Norte,9,825.57,506.81,0.11,6612.82,4561.29,2051.53
ORD-20231021-02130,2023-10-21,20231021,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,12,Oeste,11,856.22,659.48,0.22,7346.37,7254.28,92.09
ORD-20231022-02134,2023-10-22,20231022,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,9,773.96,475.27,0.23,5363.54,4277.43,1086.11
ORD-20231017-02157,2023-10-17,20231017,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,10,Este,4,756.79,555.61,0.25,2270.37,2222.44,47.93
ORD-20231012-02199,2023-10-12,20231012,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,14,514.13,327.64,0.23,5542.32,4586.96,955.36
ORD-20231005-02201,2023-10-05,20231005,2023,10,Octubre,Q4,Accesorio,9,Teclado,13,Sur,11,37.09,23.73,0.11,363.11,261.03,102.08
ORD-20231008-02243,2023-10-08,20231008,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,13,Sur,8,859.46,651.08,0.07,6394.38,5208.64,1185.74
ORD-20231012-02265,2023-10-12,20231012,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,10,1289.06,860.93,0.23,9925.76,8609.3,1316.46
ORD-20231025-02299,2023-10-25,20231025,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,12,Oeste,11,1131.07,692.77,0.21,9829.0,7620.47,2208.53
ORD-20231005-02302,2023-10-05,20231005,2023,10,Octubre,Q4,Accesorio,6,Mouse,10,Este,12,93.01,58.01,0.11,993.35,696.12,297.23
ORD-20231013-02316,2023-10-13,20231013,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,12,Oeste,7,944.54,624.82,0.22,5157.19,4373.74,783.45
ORD-20231011-02319,2023-10-11,20231011,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,10,Este,11,475.26,362.8,0.17,4339.12,3990.8,348.32
ORD-20231004-02327,2023-10-04,20231004,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,10,549.49,369.57,0.16,4615.72,3695.7,920.02
ORD-20231020-02331,2023-10-20,20231020,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,13,Sur,8,1815.19,1310.44,0.01,14376.3,10483.52,3892.78
ORD-20231008-02396,2023-10-08,20231008,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,11,Norte,9,1703.63,1077.98,0.2,12266.14,9701.82,2564.32
ORD-20231001-02419,2023-10-01,20231001,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,10,Este,7,1181.29,826.71,0.08,7607.51,5786.97,1820.54
ORD-20231001-02454,2023-10-01,20231001,2023,10,Octubre,Q4,Accesorio,9,Teclado,13,Sur,11,130.09,81.56,0.28,1030.31,897.16,133.15
ORD-20231020-02466,2023-10-20,20231020,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,13,Sur,5,744.95,479.41,0.07,3464.02,2397.05,1066.97
ORD-20231028-02517,2023-10-28,20231028,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,13,Sur,10,999.25,774.64,0.14,8593.55,7746.4,847.15
ORD-20231007-02549,2023-10-07,20231007,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,11,Norte,9,504.49,389.13,0.29,3223.69,3502.17,-278.48
ORD-20231017-02558,2023-10-17,20231017,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,8,1765.89,1090.36,0.13,12290.59,8722.88,3567.71
ORD-20231029-02582,2023-10-29,20231029,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,12,Oeste,9,695.98,492.54,0.25,4697.86,4432.86,265.0
ORD-20231027-02586,2023-10-27,20231027,2023,10,Octubre,Q4,Accesorio,9,Teclado,12,Oeste,11,142.79,102.19,0.19,1272.26,1124.09,148.17
ORD-20231012-02597,2023-10-12,20231012,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,13,1374.17,1015.97,0.12,15720.5,13207.61,2512.89
ORD-20231006-02667,2023-10-06,20231006,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,10,1463.92,1143.58,0.0,14639.2,11435.8,3203.4
ORD-20231030-02768,2023-10-30,20231030,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,12,Oeste,10,562.03,448.93,0.13,4889.66,4489.3,400.36
ORD-20231013-02796,2023-10-13,20231013,2023,10,Octubre,Q4,Accesorio,6,Mouse,11,Norte,8,95.78,76.45,0.15,651.3,611.6,39.7
ORD-20231016-02798,2023-10-16,20231016,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,11,Norte,6,1089.69,777.23,0.06,6145.85,4663.38,1482.47
ORD-20231001-02802,2023-10-01,20231001,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,11,Norte,7,1119.31,832.05,0.02,7678.47,5824.35,1854.12
ORD-20231027-02821,2023-10-27,20231027,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,13,Sur,16,391.96,239.03,0.16,5267.94,3824.48,1443.46
ORD-20231008-02828,2023-10-08,20231008,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,8,676.41,538.18,0.25,4058.46,4305.44,-246.98
ORD-20231017-02835,2023-10-17,20231017,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,6,1562.38,1175.56,0.27,6843.22,7053.36,-210.14
ORD-20231027-02865,2023-10-27,20231027,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,12,1775.08,1265.17,0.0,21300.96,15182.04,6118.92
ORD-20231016-02900,2023-10-16,20231016,2023,10,Octubre,Q4,Accesorio,6,Mouse,12,Oeste,10,103.57,76.64,0.02,1014.99,766.4,248.59
ORD-20231008-02965,2023-10-08,20231008,2023,10,Octubre,Q4,Accesorio,9,Teclado,13,Sur,7,111.85,72.16,0.07,728.14,505.12,223.02
ORD-20231017-03004,2023-10-17,20231017,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,12,Oeste,8,872.96,604.0,0.0,6983.68,4832.0,2151.68
ORD-20231001-03048,2023-10-01,20231001,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,10,Este,9,1089.87,700.33,0.27,7160.45,6302.97,857.48
ORD-20231021-03058,2023-10-21,20231021,2023,10,Octubre,Q4,Accesorio,6,Mouse,12,Oeste,11,16.43,12.92,0.14,155.43,142.12,13.31
ORD-20231005-03165,2023-10-05,20231005,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,12,Oeste,2,1794.6,1206.02,0.24,2727.79,2412.04,315.75
ORD-20231030-03175,2023-10-30,20231030,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,13,Sur,5,849.02,676.43,0.13,3693.24,3382.15,311.09
ORD-20231002-03192,2023-10-02,20231002,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,11,Norte,10,982.1,714.04,0.15,8347.85,7140.4,1207.45
ORD-20231015-03218,2023-10-15,20231015,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,11,Norte,15,1507.26,928.24,0.08,20800.19,13923.6,6876.59
ORD-20231023-03229,2023-10-23,20231023,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,11,Norte,5,959.66,607.61,0.17,3982.59,3038.05,944.54
ORD-20231026-03244,2023-10-26,20231026,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,11,Norte,9,1406.33,880.69,0.17,10505.29,7926.21,2579.08
ORD-20231031-03251,2023-10-31,20231031,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,12,Oeste,4,869.25,664.19,0.14,2990.22,2656.76,333.46
ORD-20231019-03302,2023-10-19,20231019,2023,10,Octubre,Q4,Accesorio,1,Audífonos,11,Norte,5,113.43,88.06,0.15,482.08,440.3,41.78
ORD-20231011-03324,2023-10-11,20231011,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,12,Oeste,9,1114.27,849.72,0.29,7120.19,7647.48,-527.29
ORD-20231022-03332,2023-10-22,20231022,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,13,Sur,7,1380.03,956.76,0.23,7438.36,6697.32,741.04
ORD-20231007-03339,2023-10-07,20231007,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,11,Norte,11,1079.07,707.83,0.09,10801.49,7786.13,3015.36
ORD-20231012-03367,2023-10-12,20231012,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,12,Oeste,7,390.85,237.31,0.04,2626.51,1661.17,965.34
ORD-20231013-03373,2023-10-13,20231013,2023,10,Octubre,Q4,Accesorio,9,Teclado,10,Este,9,32.74,24.32,0.18,241.62,218.88,22.74
ORD-20231021-03405,2023-10-21,20231021,2023,10,Octubre,Q4,Accesorio,6,Mouse,13,Sur,12,72.85,44.72,0.04,839.23,536.64,302.59
ORD-20231027-03423,2023-10-27,20231027,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,11,Norte,6,952.97,586.44,0.13,4974.5,3518.64,1455.86
ORD-20231012-03452,2023-10-12,20231012,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,10,Este,9,907.34,693.88,0.21,6451.19,6244.92,206.27
ORD-20231014-03513,2023-10-14,20231014,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,11,Norte,10,1933.6,1318.45,0.14,16628.96,13184.5,3444.46
ORD-20231003-03514,2023-10-03,20231003,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,12,Oeste,4,1679.6,1116.92,0.0,6718.4,4467.68,2250.72
ORD-20231028-03566,2023-10-28,20231028,2023,10,Octubre,Q4,Accesorio,2,Cargador,12,Oeste,10,122.23,91.48,0.14,1051.18,914.8,136.38
ORD-20231018-03569,2023-10-18,20231018,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,13,Sur,8,611.68,476.43,0.16,4110.49,3811.44,299.05
ORD-20231013-03572,2023-10-13,20231013,2023,10,Octubre,Q4,Accesorio,9,Teclado,12,Oeste,8,121.29,86.57,0.1,873.29,692.56,180.73
ORD-20231006-03583,2023-10-06,20231006,2023,10,Octubre,Q4,Accesorio,1,Audífonos,13,Sur,4,50.56,39.36,0.08,186.06,157.44,28.62
ORD-20231020-03589,2023-10-20,20231020,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,10,Este,5,650.06,469.63,0.16,2730.25,2348.15,382.1
ORD-20231030-03605,2023-10-30,20231030,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,11,Norte,7,583.87,449.65,0.19,3310.54,3147.55,162.99
ORD-20231011-03611,2023-10-11,20231011,2023,10,Octubre,Q4,Accesorio,2,Cargador,11,Norte,6,111.45,82.27,0.22,521.59,493.62,27.97
ORD-20231021-03630,2023-10-21,20231021,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,10,874.82,597.51,0.01,8660.72,5975.1,2685.62
ORD-20231009-03636,2023-10-09,20231009,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,12,Oeste,3,1111.85,789.14,0.16,2801.86,2367.42,434.44
ORD-20231024-03639,2023-10-24,20231024,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,7,425.86,292.01,0.24,2265.58,2044.07,221.51
ORD-20231014-03645,2023-10-14,20231014,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,11,Norte,8,519.71,370.94,0.16,3492.45,2967.52,524.93
ORD-20231012-03646,2023-10-12,20231012,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,7,1622.57,1168.21,0.02,11130.83,8177.47,2953.36
ORD-20231009-03661,2023-10-09,20231009,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,10,Este,3,460.21,342.85,0.16,1159.73,1028.55,131.18
ORD-20231010-03664,2023-10-10,20231010,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,13,Sur,11,1256.39,960.67,0.04,13267.48,10567.37,2700.11
ORD-20231029-03677,2023-10-29,20231029,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,13,Sur,9,1624.67,1282.28,0.26,10820.3,11540.52,-720.22
ORD-20231012-03696,2023-10-12,20231012,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,13,1075.91,781.84,0.14,12028.67,10163.92,1864.75
ORD-20231025-03745,2023-10-25,20231025,2023,10,Octubre,Q4,Accesorio,2,Cargador,11,Norte,13,120.44,85.89,0.2,1252.58,1116.57,136.01
ORD-20231013-03754,2023-10-13,20231013,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,13,Sur,9,975.4,637.54,0.16,7374.02,5737.86,1636.16
ORD-20231014-03770,2023-10-14,20231014,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,4,842.64,585.58,0.19,2730.15,2342.32,387.83
ORD-20231018-03779,2023-10-18,20231018,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,11,Norte,8,1258.34,952.23,0.11,8959.38,7617.84,1341.54
ORD-20231012-03781,2023-10-12,20231012,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,13,Sur,5,1215.8,827.61,0.07,5653.47,4138.05,1515.42
ORD-20231011-03784,2023-10-11,20231011,2023,10,Octubre,Q4,Accesorio,6,Mouse,13,Sur,4,15.81,11.29,0.25,47.43,45.16,2.27
ORD-20231012-03808,2023-10-12,20231012,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,10,Este,11,924.46,735.61,0.02,9965.68,8091.71,1873.97
ORD-20231019-03815,2023-10-19,20231019,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,6,1459.26,1081.89,0.09,7967.56,6491.34,1476.22
ORD-20231021-03827,2023-10-21,20231021,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,11,Norte,8,1021.89,743.25,0.22,6376.59,5946.0,430.59
ORD-20231005-03850,2023-10-05,20231005,2023,10,Octubre,Q4,Accesorio,2,Cargador,10,Este,12,118.86,84.94,0.03,1383.53,1019.28,364.25
ORD-20231015-03855,2023-10-15,20231015,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,12,Oeste,12,532.34,394.78,0.01,6324.2,4737.36,1586.84
ORD-20231010-03891,2023-10-10,20231010,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,9,1214.68,777.19,0.02,10713.48,6994.71,3718.77
ORD-20231004-03897,2023-10-04,20231004,2023,10,Octubre,Q4,Accesorio,6,Mouse,10,Este,10,17.42,13.1,0.19,141.1,131.0,10.1
ORD-20231025-03988,2023-10-25,20231025,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,12,Oeste,6,1236.63,748.06,0.17,6158.42,4488.36,1670.06
ORD-20231013-04033,2023-10-13,20231013,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,11,Norte,10,1697.96,1051.53,0.15,14432.66,10515.3,3917.36
ORD-20231024-04079,2023-10-24,20231024,2023,10,Octubre,Q4,Cómputo,3,Laptop Air,13,Sur,12,1490.06,934.88,0.09,16271.46,11218.56,5052.9
ORD-20231013-04086,2023-10-13,20231013,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,10,Este,14,1101.28,743.2,0.12,13567.77,10404.8,3162.97
ORD-20231028-04162,2023-10-28,20231028,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,13,Sur,9,638.99,411.32,0.21,4543.22,3701.88,841.34
ORD-20231022-04176,2023-10-22,20231022,2023,10,Octubre,Q4,Accesorio,9,Teclado,12,Oeste,10,10.48,7.88,0.28,75.46,78.8,-3.34
ORD-20231008-04179,2023-10-08,20231008,2023,10,Octubre,Q4,Accesorio,2,Cargador,13,Sur,6,145.42,113.14,0.16,732.92,678.84,54.08
ORD-20231010-04208,2023-10-10,20231010,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,7,704.84,483.68,0.22,3848.43,3385.76,462.67
ORD-20231016-04209,2023-10-16,20231016,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,12,Oeste,11,1539.77,998.27,0.29,12025.6,10980.97,1044.63
ORD-20231012-04219,2023-10-12,20231012,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,12,Oeste,7,1275.29,851.34,0.28,6427.46,5959.38,468.08
ORD-20231021-04280,2023-10-21,20231021,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,10,Este,10,1961.32,1187.71,0.21,15494.43,11877.1,3617.33
ORD-20231026-04298,2023-10-26,20231026,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,12,Oeste,7,647.67,393.62,0.01,4488.35,2755.34,1733.01
ORD-20231021-04329,2023-10-21,20231021,2023,10,Octubre,Q4,Cómputo,4,Laptop Mini,12,Oeste,10,1283.03,1002.85,0.08,11803.88,10028.5,1775.38
ORD-20231018-04371,2023-10-18,20231018,2023,10,Octubre,Q4,Accesorio,6,Mouse,11,Norte,9,48.0,29.22,0.15,367.2,262.98,104.22
ORD-20231021-04402,2023-10-21,20231021,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,11,Norte,8,607.2,386.33,0.09,4420.42,3090.64,1329.78
ORD-20231028-04440,2023-10-28,20231028,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,10,1903.44,1148.12,0.27,13895.11,11481.2,2413.91
ORD-20231010-04452,2023-10-10,20231010,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,10,Este,4,847.24,606.13,0.16,2846.73,2424.52,422.21
ORD-20231006-04465,2023-10-06,20231006,2023,10,Octubre,Q4,Accesorio,1,Audífonos,11,Norte,10,26.47,16.48,0.04,254.11,164.8,89.31
ORD-20231017-04493,2023-10-17,20231017,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,4,684.09,426.31,0.29,1942.82,1705.24,237.58
ORD-20231020-04511,2023-10-20,20231020,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,7,423.55,288.86,0.25,2223.64,2022.02,201.62
ORD-20231003-04561,2023-10-03,20231003,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,10,Este,12,971.07,676.51,0.2,9322.27,8118.12,1204.15
ORD-20231017-04566,2023-10-17,20231017,2023,10,Octubre,Q4,Teléfono,12,Teléfono Z,13,Sur,12,1109.34,790.24,0.26,9850.94,9482.88,368.06
ORD-20231029-04596,2023-10-29,20231029,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,13,Sur,3,864.73,678.02,0.11,2308.83,2034.06,274.77
ORD-20231024-04611,2023-10-24,20231024,2023,10,Octubre,Q4,Accesorio,6,Mouse,11,Norte,7,121.02,82.73,0.03,821.73,579.11,242.62
ORD-20231012-04628,2023-10-12,20231012,2023,10,Octubre,Q4,Accesorio,2,Cargador,13,Sur,11,47.46,33.61,0.11,464.63,369.71,94.92
ORD-20231010-04657,2023-10-10,20231010,2023,10,Octubre,Q4,Accesorio,9,Teclado,11,Norte,2,66.13,44.76,0.02,129.61,89.52,40.09
ORD-20231003-04662,2023-10-03,20231003,2023,10,Octubre,Q4,Accesorio,6,Mouse,11,Norte,10,147.87,95.2,0.21,1168.17,952.0,216.17
ORD-20231023-04663,2023-10-23,20231023,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,12,Oeste,3,728.83,450.4,0.15,1858.52,1351.2,507.32
ORD-20231017-04673,2023-10-17,20231017,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,10,Este,4,1001.81,711.03,0.02,3927.1,2844.12,1082.98
ORD-20231014-04693,2023-10-14,20231014,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,11,Norte,11,870.01,658.64,0.05,9091.6,7245.04,1846.56
ORD-20231029-04697,2023-10-29,20231029,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,13,Sur,3,1164.89,890.61,0.19,2830.68,2671.83,158.85
ORD-20231024-04721,2023-10-24,20231024,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,10,Este,7,1096.42,732.36,0.06,7214.44,5126.52,2087.92
ORD-20231016-04765,2023-10-16,20231016,2023,10,Octubre,Q4,Accesorio,1,Audífonos,11,Norte,8,98.65,61.09,0.15,670.82,488.72,182.1
ORD-20231023-04782,2023-10-23,20231023,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,10,Este,8,1892.52,1196.21,0.07,14080.35,9569.68,4510.67
ORD-20231002-04786,2023-10-02,20231002,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,11,Norte,15,749.56,551.83,0.19,9107.15,8277.45,829.7
ORD-20231021-04804,2023-10-21,20231021,2023,10,Octubre,Q4,Tablet,7,Tablet Mini,10,Este,6,846.36,608.27,0.18,4164.09,3649.62,514.47
ORD-20231027-04805,2023-10-27,20231027,2023,10,Octubre,Q4,Tablet,8,Tablet Plus,12,Oeste,7,687.98,428.14,0.1,4334.27,2996.98,1337.29
ORD-20231023-04915,2023-10-23,20231023,2023,10,Octubre,Q4,Accesorio,1,Audífonos,13,Sur,7,98.03,70.21,0.18,562.69,491.47,71.22
ORD-20231022-04932,2023-10-22,20231022,2023,10,Octubre,Q4,Accesorio,2,Cargador,12,Oeste,13,114.94,71.92,0.04,1434.45,934.96,499.49
ORD-20231024-04935,2023-10-24,20231024,2023,10,Octubre,Q4,Teléfono,10,Teléfono X,10,Este,6,1266.66,860.88,0.03,7371.96,5165.28,2206.68
ORD-20231022-04940,2023-10-22,20231022,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,13,Sur,9,1525.06,945.94,0.26,10156.9,8513.46,1643.44
ORD-20231015-05006,2023-10-15,20231015,2023,10,Octubre,Q4,Accesorio,6,Mouse,10,Este,7,125.34,98.34,0.03,851.06,688.38,162.68
ORD-20231008-05022,2023-10-08,20231008,2023,10,Octubre,Q4,Teléfono,11,Teléfono Y,11,Norte,6,801.23,486.78,0.24,3653.61,2920.68,732.93
ORD-20231030-05034,2023-10-30,20231030,2023,10,Octubre,Q4,Accesorio,6,Mouse,13,Sur,12,52.78,38.25,0.15,538.36,459.0,79.36
ORD-20231020-05046,2023-10-20,20231020,2023,10,Octubre,Q4,Cómputo,5,Laptop Pro,12,Oeste,4,1717.16,1239.8,0.21,5426.23,4959.2,467.03
