OrderID,OrderDate,Category,Product,Region,Units,UnitPrice,UnitCost,DiscountRate
ORD-20230517-09152,2023-05-17,Tablet,Tablet Mini,Oeste  ,7,505.58,373.32,0.18
ORD-20230922-09153,2023-09-22,Cómputo,Laptop Air,OESTE ,5,1930.4,1261.37,0.28
ORD-20230124-09154,2023-01-24,Accesorio,Audífonos,norte,8,83.88,60.72,0.08
ORD-20241219-09155,2024-12-19,Accesorio,Mouse,este,6,72.82,49.93,0.3
ORD-20240912-09156,2024-09-12,Teléfono,Teléfono Z,Oeste,5,1259.62,943.62,0.06
ORD-20241122-09157,2024-11-22,Teléfono,Teléfono X,NORTE ,8,927.63,613.41,0.15
ORD-20240417-09158,2024-04-17,Accesorio,Cargador,OESTE ,4,77.62,55.02,0.09
ORD-20241126-09159,2024-11-26,Cómputo,Laptop Pro,SUR,12,1991.77,1350.62,0.21
ORD-20240620-09160,2024-06-20,Accesorio,Cargador, Sur,6,107.24,80.09,0.0
ORD-20240328-09161,2024-03-28,Cómputo,Laptop Mini, Sur,9,1579.71,1048.58,0.09
ORD-20240715-09162,2024-07-15,Cómputo,Laptop Air,OESTE ,1,1178.13,795.02,0.14
ORD-20230923-09163,2023-09-23,Tablet,Tablet Mini,norte,4,736.28,507.12,0.09
ORD-20230308-09164,2023-03-08,Teléfono,Teléfono Y, ESTE,1,1156.44,813.69,0.21
ORD-20240519-09165,2024-05-19,Accesorio,Audífonos, oeste,9,116.13,80.94,0.16
ORD-20241218-09166,2024-12-18,Teléfono,Teléfono X,Oeste  ,6,748.4,541.53,0.05
ORD-20231213-09167,2023-12-13,Tablet,Tablet Plus,Norte,11,300.23,214.2,0.23
ORD-20241220-09168,2024-12-20,Teléfono,Teléfono Y,Sur,9,1235.23,930.39,0.0
ORD-20230221-09169,2023-02-21,Cómputo,Laptop Mini, oeste,8,1943.71,1359.95,0.23
ORD-20240830-09170,2024-08-30,Tablet,Tablet Mini,norte,11,698.52,480.67,0.28
ORD-20230221-09171,2023-02-21,Cómputo,Laptop Air, norte ,8,1328.3,1032.7,0.16
ORD-20240620-09172,2024-06-20,Tablet,Tablet Mini,Oeste,10,818.33,632.55,0.16
ORD-20230529-09173,2023-05-29,Tablet,Tablet Mini,Este,11,376.95,296.45,0.08
ORD-20230721-09174,2023-07-21,Cómputo,Laptop Mini,Oeste,9,1977.08,1535.95,0.15
ORD-20230106-09175,2023-01-06,Accesorio,Teclado,Sur,8,50.77,32.34,0.12
ORD-20230509-09176,2023-05-09,Teléfono,Teléfono Y,NORTE ,7,1133.2,887.93,0.12
ORD-20231228-09177,2023-12-28,Tablet,Tablet Mini, Sur,6,797.77,479.65,0.1
ORD-20240604-09178,2024-06-04,Tablet,Tablet Mini, norte ,5,881.36,566.42,0.11
ORD-20231113-09179,2023-11-13,Teléfono,Teléfono X,este ,8,941.37,631.27,0.2
ORD-20230907-09180,2023-09-07,Cómputo,Laptop Pro, Sur,11,1003.13,769.85,0.07
ORD-20241029-09181,2024-10-29,Teléfono,Teléfono X,OESTE ,9,1223.4,838.3,0.3
ORD-20240401-09182,2024-04-01,Accesorio,Cargador,SUR,9,73.2,50.5,0.19
ORD-20230926-09183,2023-09-26,Teléfono,Teléfono Z,norte,12,1281.02,942.85,0.28
ORD-20240510-09184,2024-05-10,Cómputo,Laptop Air,este ,9,1074.06,734.17,0.08
ORD-20230603-09185,2023-06-03,Tablet,Tablet Plus,Sur,2,759.67,605.75,0.1
ORD-20240326-09186,2024-03-26,Teléfono,Teléfono Y,OESTE ,7,642.83,466.26,0.29
ORD-20240705-09187,2024-07-05,Cómputo,Laptop Pro, ESTE,7,1550.63,1138.08,0.25
ORD-20230412-09188,2023-04-12,Teléfono,Teléfono Z, ESTE,9,914.62,555.01,0.18
ORD-20230615-09189,2023-06-15,Tablet,Tablet Mini,OESTE ,5,633.47,498.29,0.05
ORD-20230119-09190,2023-01-19,Accesorio,Cargador,Sur,9,53.74,38.5,0.21
ORD-20231113-09191,2023-11-13,Teléfono,Teléfono X,sur ,6,1171.35,915.08,0.21
ORD-20240516-09192,2024-05-16,Accesorio,Cargador, Sur,4,85.35,60.17,0.17
ORD-20240604-09193,2024-06-04,Cómputo,Laptop Mini,Oeste  ,8,1523.78,1029.14,0.13
ORD-20240719-09194,2024-07-19,Accesorio,Audífonos,OESTE ,7,31.76,24.26,0.15
ORD-20240603-09195,2024-06-03,Cómputo,Laptop Mini, ESTE,7,1529.13,1191.47,0.2
ORD-20240410-09196,2024-04-10,Cómputo,Laptop Mini,NORTE ,10,1202.11,848.71,0.12
ORD-20230311-09197,2023-03-11,Cómputo,Laptop Air,Oeste  ,6,1822.36,1268.22,0.26
ORD-20240930-09198,2024-09-30,Cómputo,Laptop Air,NORTE ,5,1218.73,877.78,0.25
ORD-20230123-09199,2023-01-23,Teléfono,Teléfono Y,Oeste  ,6,868.58,521.39,0.28
ORD-20230616-09200,2023-06-16,Accesorio,Mouse,Norte,17,56.25,33.81,0.11
ORD-20230402-09201,2023-04-02,Teléfono,Teléfono X, Sur,10,868.46,611.51,0.22
ORD-20230526-09202,2023-05-26,Tablet,Tablet Plus,norte,10,401.14,247.21,0.25
ORD-20230603-09203,2023-06-03,Tablet,Tablet Mini,norte,8,863.61,537.44,0.11
ORD-20240927-09204,2024-09-27,Cómputo,Laptop Air,Sur,5,1285.54,999.05,0.11
ORD-20240914-09205,2024-09-14,Teléfono,Teléfono Y, norte ,5,1187.36,738.86,0.2
ORD-20241122-09206,2024-11-22,Teléfono,Teléfono X,norte,7,1020.82,738.71,0.27
ORD-20240108-09207,2024-01-08,Tablet,Tablet Plus,,4,879.31,678.98,0.24
ORD-20241228-09208,2024-12-28,Teléfono,Teléfono Z,OESTE ,9,993.52,640.94,0.14
ORD-20240827-09209,2024-08-27,Accesorio,Cargador,sur ,4,27.2,17.13,0.12
ORD-20240215-09210,2024-02-15,Teléfono,Teléfono Z,norte,10,713.91,507.0,0.01
ORD-20231216-09211,2023-12-16,Teléfono,Teléfono Z, norte ,260,545.48,372.48,0.12
ORD-20240629-09212,2024-06-29,Teléfono,Teléfono X, norte ,6,778.6,543.51,0.06
ORD-20240218-09213,2024-02-18,Teléfono,Teléfono Y, oeste,5,800.59,536.56,0.29
ORD-20240317-09214,2024-03-17,Teléfono,Teléfono Z,Este,8,535.49,416.28,0.01
ORD-20230625-09215,2023-06-25,Cómputo,Laptop Mini, norte ,6,1182.25,878.75,0.06
ORD-20240612-09216,2024-06-12,Teléfono,Teléfono Y, ESTE,3,865.13,653.23,0.06
ORD-20231210-09217,2023-12-10,Teléfono,Teléfono Y,Norte,16,583.82,356.98,0.2
ORD-20240922-09218,2024-09-22,Cómputo,Laptop Pro,Sur,6,1190.25,754.94,0.1
ORD-20231001-09219,2023-10-01,Cómputo,Laptop Mini,Norte,5,1910.58,1505.04,0.17
ORD-20230128-09220,2023-01-28,Cómputo,Laptop Mini,Este,6,1555.5,1201.57,0.07
ORD-20241111-09221,2024-11-11,Teléfono,Teléfono Y,sur ,3,989.58,630.87,0.05
ORD-20240521-09222,2024-05-21,Cómputo,Laptop Air, oeste,9,1586.84,1158.33,0.19
ORD-20241017-09223,2024-10-17,Cómputo,Laptop Air, Sur,8,1664.72,1214.18,0.13
ORD-20230925-09224,2023-09-25,Cómputo,Laptop Air,Sur,10,1177.83,770.87,0.17
ORD-20231010-09225,2023-10-10,Cómputo,Laptop Mini,SUR,5,1655.77,1298.02,0.03
ORD-20240731-09226,2024-07-31,Teléfono,Teléfono Y,Oeste,8,990.28,727.38,0.14
ORD-20240809-09227,2024-08-09,Teléfono,Teléfono X,este ,10,869.9,687.2,0.14
ORD-20240906-09228,2024-09-06,Teléfono,Teléfono Z,,4,823.71,518.25,0.24
ORD-20230618-09229,2023-06-18,Cómputo,Laptop Pro,Norte,9,1627.71,1096.29,0.18
ORD-20240714-09230,2024-07-14,Cómputo,Laptop Air,Oeste,5,1813.07,1259.7,0.22
ORD-20231230-09231,2023-12-30,Accesorio,Cargador,Norte,10,63.95,42.9,0.03
ORD-20231110-09232,2023-11-10,Accesorio,Cargador,sur ,6,33.64,23.13,0.2
ORD-20241110-09233,2024-11-10,Tablet,Tablet Plus,sur ,9,425.49,256.61,0.13
ORD-20241211-09234,2024-12-11,Accesorio,Audífonos,norte,7,65.41,46.19,0.2
ORD-20241106-09235,2024-11-06,Accesorio,Mouse,Oeste,8,81.85,49.93,0.13
ORD-20241112-09236,2024-11-12,Accesorio,Teclado,sur ,8,56.0,43.8,0.15
ORD-20230722-09237,2023-07-22,Teléfono,Teléfono X,sur ,5,1033.76,665.63,0.17
ORD-20231108-09238,2023-11-08,Teléfono,Teléfono Y, ESTE,7,872.35,620.94,0.29
ORD-20240424-09239,2024-04-24,Tablet,Tablet Mini,Oeste,10,484.52,372.7,0.24
ORD-20230930-09240,2023-09-30,Accesorio,Cargador,este,11,28.25,19.62,0.13
ORD-20230606-09241,2023-06-06,Tablet,Tablet Plus, ESTE,7,459.12,314.81,0.12
ORD-20231117-09242,2023-11-17,Tablet,Tablet Plus,Este,9,736.5,562.87,0.17
ORD-20240904-09243,2024-09-04,Accesorio,Mouse,sur ,12,82.42,55.4,0.29
ORD-20230616-09244,2023-06-16,Teléfono,Teléfono Y,SUR,11,640.72,464.91,0.17
ORD-20240407-09245,2024-04-07,Cómputo,Laptop Air,Este,6,1683.69,1240.26,0.13
ORD-20230327-09246,2023-03-27,Tablet,Tablet Mini, ESTE,12,693.78,470.93,0.19
ORD-20240823-09247,2024-08-23,Teléfono,Teléfono X,NORTE ,6,979.54,643.41,0.28
ORD-20240313-09248,2024-03-13,Tablet,Tablet Mini,NORTE ,3,877.3,584.79,0.28
ORD-20241024-09249,2024-10-24,Tablet,Tablet Mini, Sur,10,771.08,568.09,0.12
ORD-20240201-09250,2024-02-01,Tablet,Tablet Plus,norte,9,767.37,503.96,0.12
ORD-20240113-09251,2024-01-13,Cómputo,Laptop Pro, norte ,11,1273.21,964.14,0.02
ORD-20231215-09252,2023-12-15,Teléfono,Teléfono Y,Oeste  ,7,948.83,745.42,0.07
ORD-20230130-09253,2023-01-30,Cómputo,Laptop Mini, ESTE,7,1310.98,799.87,0.13
ORD-20240418-09254,2024-04-18,Accesorio,Teclado,Este,11,29.35,18.56,0.01
ORD-20240924-09255,2024-09-24,Accesorio,Mouse, norte ,3,134.22,99.8,0.08
ORD-20230411-09256,2023-04-11,Teléfono,Teléfono Y,sur ,4,681.78,423.98,0.29
ORD-20241215-09257,2024-12-15,Cómputo,Laptop Pro,Sur,6,916.0,632.53,0.22
ORD-20230305-09258,2023-03-05,Cómputo,Laptop Mini,Sur,11,1867.49,1127.73,0.11
ORD-20241016-09259,2024-10-16,Teléfono,Teléfono Y, ESTE,5,840.22,509.77,0.13
ORD-20240111-09260,2024-01-11,Accesorio,Cargador, oeste,7,119.69,73.96,0.23
ORD-20230922-09261,2023-09-22,Cómputo,Laptop Pro,Sur,7,1569.69,1023.52,0.29
ORD-20240421-09262,2024-04-21,Tablet,Tablet Mini,norte,529,557.71,345.59,0.13
ORD-20231109-09263,2023-11-09,Teléfono,Teléfono Y,este,4,543.14,382.14,0.07
ORD-20241116-09264,2024-11-16,Cómputo,Laptop Air,Oeste,4,961.58,667.83,0.29
ORD-20240810-09265,2024-08-10,Accesorio,Cargador,Oeste  ,5,80.91,61.07,0.18
ORD-20240408-09266,2024-04-08,Tablet,Tablet Plus,NORTE ,16,414.77,304.66,0.18
ORD-20240326-09267,2024-03-26,Cómputo,Laptop Mini,Norte,10,1228.84,859.57,0.17
ORD-20231017-09268,2023-10-17,Tablet,Tablet Plus,sur ,11,877.17,606.86,0.23
ORD-20240311-09269,2024-03-11,Tablet,Tablet Mini, Sur,10,368.06,262.16,0.24
ORD-20240327-09270,2024-03-27,Accesorio,Mouse,Oeste  ,11,97.05,62.62,0.14
ORD-20240130-09271,2024-01-30,Teléfono,Teléfono Z,Sur,11,1245.84,772.06,0.2
ORD-20240831-09272,2024-08-31,Tablet,Tablet Mini,este ,8,807.64,585.99,0.27
ORD-20230525-09273,2023-05-25,Accesorio,Mouse,Este,8,51.16,39.16,0.07
ORD-20230402-09274,2023-04-02,Teléfono,Teléfono Y,Oeste  ,4,766.73,579.56,0.16
ORD-20230628-09275,2023-06-28,Accesorio,Cargador,OESTE ,8,63.97,41.64,0.02
ORD-20231011-09276,2023-10-11,Cómputo,Laptop Air,Oeste,4,1700.55,1143.13,0.1
ORD-20240630-09277,2024-06-30,Cómputo,Laptop Mini,este,10,1392.61,1084.9,0.1
ORD-20230314-09278,2023-03-14,Cómputo,Laptop Pro,NORTE ,10,1809.71,1367.61,0.02
ORD-20240721-09279,2024-07-21,Cómputo,Laptop Pro,este ,10,1275.15,923.73,0.1
ORD-20230601-09280,2023-06-01,Tablet,Tablet Plus,Este,12,713.78,512.79,0.02
ORD-20230905-09281,2023-09-05,Cómputo,Laptop Pro,OESTE ,10,1280.87,798.18,0.08
ORD-20241020-09282,2024-10-20,Accesorio,Mouse,este,6,60.51,38.27,0.16
ORD-20231025-09283,2023-10-25,Accesorio,Cargador, Sur,8,47.92,33.23,0.2
ORD-20230830-09284,2023-08-30,Accesorio,Audífonos,Oeste,12,107.17,72.71,0.3
ORD-20240714-09285,2024-07-14,Tablet,Tablet Plus,este ,5,617.32,407.52,0.21
ORD-20231005-09286,2023-10-05,Cómputo,Laptop Air,,7,984.7,633.4,0.18
ORD-20241122-09287,2024-11-22,Cómputo,Laptop Mini,sur ,7,1792.21,1094.67,0.24
ORD-20230912-09288,2023-09-12,Accesorio,Cargador, norte ,7,146.39,105.36,0.24
ORD-20240303-09289,2024-03-03,Tablet,Tablet Plus,norte,4,421.84,324.38,0.23
ORD-20241005-09290,2024-10-05,Cómputo,Laptop Mini,este ,5,1903.67,1295.89,0.03
ORD-20230125-09291,2023-01-25,Accesorio,Teclado,Norte,4,14.69,9.56,0.1
ORD-20230308-09292,2023-03-08,Cómputo,Laptop Mini,Oeste,8,1887.55,1217.2,0.13
ORD-20240605-09293,2024-06-05,Tablet,Tablet Mini,Sur,4,740.28,551.46,0.04
ORD-20230507-09294,2023-05-07,Tablet,Tablet Mini, ESTE,250,759.87,475.89,0.18
ORD-20230423-09295,2023-04-23,Tablet,Tablet Mini,Norte,8,736.55,533.1,0.01
ORD-20240720-09296,2024-07-20,Cómputo,Laptop Pro,Oeste  ,10,1514.17,1108.97,0.27
ORD-20240302-09297,2024-03-02,Teléfono,Teléfono X,este ,9,1038.52,747.58,0.24
ORD-20240814-09298,2024-08-14,Accesorio,Cargador,Norte,12,66.83,40.25,0.04
ORD-20230512-09299,2023-05-12,Tablet,Tablet Plus,Sur,4,643.58,439.96,0.19
ORD-20240329-09300,2024-03-29,Cómputo,Laptop Pro,OESTE ,12,1025.54,791.27,0.24
ORD-20230402-09301,2023-04-02,Accesorio,Cargador,OESTE ,6,50.24,35.02,0.23
ORD-20231112-09302,2023-11-12,Teléfono,Teléfono Z,SUR,8,639.65,409.31,0.01
ORD-20230819-09303,2023-08-19,Accesorio,Teclado,OESTE ,12,149.46,91.06,0.02
ORD-20230617-09304,2023-06-17,Teléfono,Teléfono X,Oeste  ,5,1260.57,938.59,0.17
ORD-20241216-09305,2024-12-16,Tablet,Tablet Plus,este ,4,391.43,276.4,0.0
ORD-20240406-09306,2024-04-06,Tablet,Tablet Plus,Este,5,845.63,509.0,0.12
ORD-20230326-09307,2023-03-26,Teléfono,Teléfono Y,Oeste  ,9,726.82,498.13,0.12
ORD-20230609-09308,2023-06-09,Teléfono,Teléfono X,OESTE ,13,872.7,583.01,0.27
ORD-20240811-09309,2024-08-11,Teléfono,Teléfono X,este,6,709.3,472.36,0.19
ORD-20230928-09310,2023-09-28,Cómputo,Laptop Pro,norte,8,1811.24,1406.99,0.08
ORD-20241226-09311,2024-12-26,Tablet,Tablet Mini, norte ,11,342.5,235.96,0.04
ORD-20241020-09312,2024-10-20,Teléfono,Teléfono X,SUR,8,640.05,480.5,0.07
ORD-20241028-09313,2024-10-28,Accesorio,Audífonos,este,4,30.86,20.39,0.22
ORD-20240627-09314,2024-06-27,Tablet,Tablet Plus,SUR,11,425.81,291.16,0.06
ORD-20241210-09315,2024-12-10,Teléfono,Teléfono Z,Sur,8,931.62,673.91,0.05
ORD-20240308-09316,2024-03-08,Cómputo,Laptop Mini, ESTE,7,1119.62,796.54,0.28
ORD-20230313-09317,2023-03-13,Tablet,Tablet Plus,Oeste  ,8,894.18,548.24,0.2
ORD-20240429-09318,2024-04-29,Tablet,Tablet Mini, ESTE,9,352.36,221.74,0.05
ORD-20241126-09319,2024-11-26,Teléfono,Teléfono Z,este,9,526.01,346.08,0.21
ORD-20240418-09320,2024-04-18,Tablet,Tablet Mini,sur ,11,626.68,412.49,0.25
ORD-20240924-09321,2024-09-24,Teléfono,Teléfono X,Sur,9,817.78,527.92,0.22
ORD-20241024-09322,2024-10-24,Accesorio,Cargador, oeste,8,143.63,103.99,0.15
ORD-20230329-09323,2023-03-29,Tablet,Tablet Plus,Oeste  ,8,594.32,368.59,0.29
ORD-20241012-09324,2024-10-12,Accesorio,Audífonos, ESTE,4,64.85,49.04,0.17
ORD-20240807-09325,2024-08-07,Accesorio,Teclado,Oeste,8,122.28,88.34,0.18
ORD-20231002-09326,2023-10-02,Tablet,Tablet Mini, Sur,12,806.27,607.5,0.03
ORD-20240118-09327,2024-01-18,Accesorio,Mouse,SUR,9,104.22,82.98,0.3
ORD-20241214-09328,2024-12-14,Tablet,Tablet Plus, Sur,5,674.88,416.62,0.14
ORD-20230804-09329,2023-08-04,Cómputo,Laptop Air,Este,10,1650.54,1289.88,0.04
ORD-20230522-09330,2023-05-22,Cómputo,Laptop Pro,NORTE ,6,1379.11,1055.55,0.1
ORD-20240826-09331,2024-08-26,Tablet,Tablet Plus, norte ,4,827.01,511.99,0.08
ORD-20230607-09332,2023-06-07,Teléfono,Teléfono X,sur ,14,918.82,575.19,0.2
ORD-20240523-09333,2024-05-23,Teléfono,Teléfono Z, norte ,8,710.34,455.9,0.29
ORD-20230910-09334,2023-09-10,Cómputo,Laptop Pro,sur ,3,1123.72,888.4,0.28
ORD-20240529-09335,2024-05-29,Cómputo,Laptop Pro, oeste,5,965.28,590.16,0.27
ORD-20241109-09336,2024-11-09,Teléfono,Teléfono X,norte,7,722.79,437.45,0.07
ORD-20240923-09337,2024-09-23,Accesorio,Cargador,NORTE ,7,142.46,94.79,0.13
ORD-20240616-09338,2024-06-16,Accesorio,Mouse, norte ,10,19.61,13.04,0.11
ORD-20241123-09339,2024-11-23,Teléfono,Teléfono X,norte,9,978.33,766.06,0.13
ORD-20240319-09340,2024-03-19,Accesorio,Cargador,Norte,11,148.15,99.48,0.16
ORD-20240606-09341,2024-06-06,Teléfono,Teléfono Z,este,12,1205.47,849.41,0.11
ORD-20230709-09342,2023-07-09,Cómputo,Laptop Pro,SUR,7,1547.62,1184.5,0.0
ORD-20230611-09343,2023-06-11,Accesorio,Teclado,SUR,5,33.93,24.4,0.05
ORD-20240807-09344,2024-08-07,Teléfono,Teléfono X,Sur,3,690.31,456.44,0.07
ORD-20240315-09345,2024-03-15,Teléfono,Teléfono Z,sur ,6,773.68,514.63,0.14
ORD-20230409-09346,2023-04-09,Tablet,Tablet Plus, norte ,10,584.9,417.14,0.28
ORD-20240910-09347,2024-09-10,Cómputo,Laptop Air,norte,11,1923.6,1460.63,0.18
ORD-20231225-09348,2023-12-25,Accesorio,Mouse, ESTE,7,57.88,42.21,0.12
ORD-20230616-09349,2023-06-16,Accesorio,Mouse,SUR,5,53.29,38.64,0.14
ORD-20240101-09350,2024-01-01,Tablet,,sur ,6,612.58,475.97,0.08
ORD-20231010-09351,2023-10-10,Teléfono,Teléfono Y, norte ,4,757.69,488.79,0.1
ORD-20240625-09352,2024-06-25,Cómputo,Laptop Air,Sur,14,1592.64,961.82,0.14
ORD-20230102-09353,2023-01-02,Cómputo,Laptop Pro, oeste,12,1354.63,989.73,0.16
ORD-20241104-09354,2024-11-04,Cómputo,Laptop Pro,SUR,6,1195.96,830.89,0.08
ORD-20230918-09355,2023-09-18,Teléfono,Teléfono Z,este,9,622.99,422.02,0.11
ORD-20240507-09356,2024-05-07,Teléfono,Teléfono Y, Sur,6,651.69,476.41,0.27
ORD-20230108-09357,2023-01-08,Cómputo,Laptop Air,Sur,6,1688.72,1068.99,0.08
ORD-20240910-09358,2024-09-10,Tablet,Tablet Plus,Sur,12,639.2,450.93,0.23
ORD-20241230-09359,2024-12-30,Tablet,Tablet Plus,este,7,872.69,681.17,0.27
ORD-20230726-09360,2023-07-26,Teléfono,Teléfono X,este,8,958.78,706.73,0.03
ORD-20231107-09361,2023-11-07,Accesorio,Mouse,SUR,10,127.65,91.37,0.2
ORD-20240514-09362,2024-05-14,Accesorio,Audífonos,este ,8,121.54,80.3,0.06
ORD-20230724-09363,2023-07-24,Teléfono,Teléfono X,Norte,9,893.92,665.02,0.21
ORD-20240811-09364,2024-08-11,Cómputo,Laptop Air, Sur,11,1326.68,1057.93,0.27
ORD-20231201-09365,2023-12-01,Teléfono,Teléfono X,Este,10,628.41,386.94,0.22
ORD-20230805-09366,2023-08-05,Teléfono,Teléfono X, Sur,7,674.14,526.32,0.02
ORD-20240327-09367,2024-03-27,Accesorio,Teclado,SUR,16,72.9,49.12,0.3
ORD-20230810-09368,2023-08-10,Accesorio,Audífonos,NORTE ,15,78.48,59.97,0.18
ORD-20231109-09369,2023-11-09,Accesorio,Cargador,Este,9,29.92,20.51,0.15
ORD-20230910-09370,2023-09-10,Tablet,Tablet Mini,Oeste  ,5,687.7,463.03,0.09
ORD-20241021-09371,2024-10-21,Cómputo,Laptop Pro,SUR,5,1151.02,762.3,0.18
ORD-20240226-09372,2024-02-26,Tablet,Tablet Mini,NORTE ,9,448.77,357.31,0.18
ORD-20240908-09373,2024-09-08,Cómputo,Laptop Mini,Norte,8,1792.17,1363.24,0.05
ORD-20230112-09374,2023-01-12,Cómputo,Laptop Mini, ESTE,7,978.61,720.32,0.29
ORD-20241211-09375,2024-12-11,Cómputo,Laptop Pro,NORTE ,10,1081.79,658.24,0.19
ORD-20241028-09376,2024-10-28,Tablet,Tablet Mini,Oeste,8,314.54,229.31,0.24
ORD-20230801-09377,2023-08-01,Cómputo,Laptop Pro,sur ,11,1121.23,806.84,0.13
ORD-20240207-09378,2024-02-07,Cómputo,Laptop Pro,este ,4,1662.15,1295.5,0.1
ORD-20230717-09379,2023-07-17,Cómputo,Laptop Air,NORTE ,12,921.74,637.67,0.27
ORD-20231119-09380,2023-11-19,Cómputo,Laptop Pro,Este,10,1215.14,967.94,0.14
ORD-20240620-09381,2024-06-20,Accesorio,Teclado,este,9,12.29,7.47,0.03
ORD-20241023-09382,2024-10-23,Tablet,Tablet Plus,Oeste  ,7,319.81,215.06,0.25
ORD-20231120-09383,2023-11-20,Accesorio,Mouse, ESTE,6,103.57,63.5,0.19
ORD-20230626-09384,2023-06-26,Teléfono,Teléfono Y,Norte,3,561.93,346.21,0.1
ORD-20230904-09385,2023-09-04,Cómputo,Laptop Pro,Oeste,14,1461.23,1133.68,0.18
ORD-20240721-09386,2024-07-21,Accesorio,Audífonos,OESTE ,10,84.2,64.05,0.07
ORD-20240530-09387,2024-05-30,Cómputo,Laptop Pro,OESTE ,8,1993.12,1368.75,0.21
ORD-20240217-09388,2024-02-17,Tablet,Tablet Mini, norte ,12,607.6,406.61,0.19
ORD-20230728-09389,2023-07-28,Accesorio,Teclado, norte ,10,49.4,33.52,0.05
ORD-20240701-09390,2024-07-01,Tablet,Tablet Mini,Norte,9,810.3,596.2,0.28
ORD-20240505-09391,2024-05-05,Teléfono,Teléfono Z,sur ,5,843.05,578.6,0.12
ORD-20241111-09392,2024-11-11,Accesorio,Mouse,NORTE ,8,73.71,53.89,0.07
ORD-20240303-09393,2024-03-03,Teléfono,Teléfono Z,Sur,4,966.59,693.52,0.02
ORD-20240911-09394,2024-09-11,Teléfono,Teléfono Z,OESTE ,7,1003.37,651.02,0.05
ORD-20231112-09395,2023-11-12,Cómputo,Laptop Mini,norte,7,1323.38,1006.41,0.11
ORD-20230410-09396,2023-04-10,Accesorio,Mouse,Este,7,108.23,73.85,0.19
ORD-20230909-09397,2023-09-09,Cómputo,Laptop Mini, oeste,9,1189.27,779.75,0.04
ORD-20231209-09398,2023-12-09,Tablet,Tablet Mini, oeste,6,393.52,285.17,0.28
ORD-20230619-09399,2023-06-19,Accesorio,Audífonos,este,14,112.43,85.86,0.27
ORD-20230423-09400,2023-04-23,Teléfono,Teléfono Y,OESTE ,7,1192.97,796.36,0.04
ORD-20230119-09401,2023-01-19,Tablet,Tablet Mini,este ,6,766.67,576.99,0.07
ORD-20241227-09402,2024-12-27,Tablet,Tablet Mini, norte ,9,873.81,605.43,0.25
ORD-20230131-09403,2023-01-31,Tablet,Tablet Mini,Este,4,765.18,556.37,0.04
ORD-20240218-09404,2024-02-18,Teléfono,Teléfono Z,SUR,9,1295.9,955.29,0.12
ORD-20230128-09405,2023-01-28,Teléfono,Teléfono X,este,7,1187.5,879.3,0.18
ORD-20230822-09406,2023-08-22,Cómputo,Laptop Pro,Este,4,1767.55,1398.84,0.2
ORD-20240922-09407,2024-09-22,Cómputo,Laptop Mini,Oeste  ,10,1790.4,1265.24,0.04
ORD-20230826-09408,2023-08-26,Cómputo,Laptop Mini,Oeste,7,1903.93,1514.05,0.12
ORD-20240629-09409,2024-06-29,Cómputo,Laptop Air,Norte,6,937.13,580.75,0.12
ORD-20230127-09410,2023-01-27,Teléfono,Teléfono Z,este,8,694.78,529.68,0.17
ORD-20230118-09411,2023-01-18,Cómputo,Laptop Mini,SUR,7,1647.11,1093.34,0.18
ORD-20230602-09412,2023-06-02,Tablet,Tablet Mini,norte,6,813.44,586.67,0.15
ORD-20230502-09413,2023-05-02,Cómputo,Laptop Pro,OESTE ,7,1844.56,1343.72,0.03
ORD-20240711-09414,2024-07-11,Cómputo,Laptop Pro,sur ,7,1542.97,1166.91,0.01
ORD-20230425-09415,2023-04-25,Cómputo,Laptop Mini,este ,7,1002.11,746.98,0.22
ORD-20230408-09416,2023-04-08,Teléfono,Teléfono X,Oeste,8,1285.85,892.01,0.26
ORD-20240812-09417,2024-08-12,Tablet,Tablet Plus,Oeste  ,12,795.17,490.63,0.24
ORD-20240323-09418,2024-03-23,Tablet,Tablet Plus,Este,9,878.52,606.11,0.18
ORD-20230330-09419,2023-03-30,Tablet,Tablet Plus, ESTE,7,564.43,381.26,0.2
ORD-20240522-09420,2024-05-22,Teléfono,Teléfono Y,norte,8,630.0,488.02,0.08
ORD-20230312-09421,2023-03-12,Accesorio,Audífonos,sur ,6,40.56,26.1,0.04
ORD-20240219-09422,2024-02-19,Teléfono,Teléfono Z,Norte,6,595.65,411.56,0.05
ORD-20231029-09423,2023-10-29,Tablet,Tablet Plus,Sur,4,855.9,661.78,0.27
ORD-20240218-09424,2024-02-18,Cómputo,Laptop Pro, oeste,5,1006.19,689.94,0.01
ORD-20240509-09425,2024-05-09,Tablet,Tablet Mini,OESTE ,8,510.4,334.81,0.23
ORD-20231029-09426,2023-10-29,Accesorio,Teclado,Norte,9,113.38,87.25,0.07
ORD-20240331-09427,2024-03-31,Accesorio,Mouse,Oeste,7,135.66,86.72,0.08
ORD-20240215-09428,2024-02-15,Accesorio,Mouse,NORTE ,8,36.78,24.44,0.16
ORD-20240809-09429,2024-08-09,Accesorio,Audífonos, ESTE,5,87.87,58.8,0.18
ORD-20230314-09430,2023-03-14,Teléfono,Teléfono X,Oeste  ,9,612.95,405.87,0.13
ORD-20240919-09431,2024-09-19,Tablet,Tablet Plus,Oeste,3,541.35,371.55,0.15
